ImageNumber,YFP,RFP,ObjectNumber,AreaShape_MajorAxisLength,AreaShape_Orientation,Location_Center_X,Location_Center_Y,TrackObjects_Label_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50
146,1,0,64,45.79621741,89.1466116,1040.073298,97.20942408,1,145.0,64
146,1,0,69,20.85140376,80.28737453,266.1309524,99.48809524,3,145.0,59
146,1,0,71,37.2284186,76.41919688,258.6225166,106.2715232,3,145.0,69
146,1,0,72,41.15298071,20.55671438,1338.302198,118.2417582,2,145.0,71
146,1,0,74,37.08948712,43.6013091,289.9104478,118.358209,3,145.0,72
146,1,0,75,42.50564578,55.90562534,281.8333333,124.3978495,3,145.0,74
146,1,0,78,41.43652453,29.84407488,1355.126866,135.2238806,2,145.0,75
146,1,0,79,45.76566132,-13.57599301,311.2105263,143.2894737,3,145.0,78
146,1,0,80,37.63002783,-14.3652866,301.2828947,150.1842105,3,145.0,79
146,1,0,81,39.55286422,30.41390496,1355.963504,152.5839416,2,145.0,80
146,1,0,83,39.29683489,43.04985651,1352.525,165.2,2,145.0,81
146,1,0,87,38.25855904,5.587405807,1350.484076,188.1273885,2,145.0,83
146,1,0,88,44.48918221,-1.010122526,1358.640845,196.4295775,2,145.0,87
146,1,0,89,24.36690956,-3.028790258,1367.949495,194.4141414,2,145.0,88
146,1,0,90,27.27270227,-19.63287236,1363.247934,220.677686,2,145.0,88
146,1,0,92,50.60002811,-35.71163333,1340.090439,230.7751938,2,145.0,90
146,1,0,124,23.21481057,-2.920909988,124.0487805,633.1219512,5,145.0,123
146,1,0,125,26.73586416,14.38212067,119.6,655.8,5,145.0,124
146,1,0,126,26.6424907,17.50994235,127.5392157,655.1176471,5,145.0,123
146,1,0,129,24.95308753,36.75458525,131.0990991,678.7657658,5,145.0,126
146,1,0,130,37.62011286,39.17608857,145.0406977,682.4534884,5,145.0,125
146,1,0,135,27.87729987,33.25677943,147.8151261,700.4621849,5,145.0,131
146,1,0,137,41.12392988,37.38044053,167.1506024,714.1385542,5,145.0,135
146,1,0,144,25.98634672,42.17483389,163.5607477,723.4299065,5,145.0,138
146,1,0,146,23.61773283,13.76542076,185.0352941,727.7882353,5,145.0,144
146,1,0,151,26.27617469,18.42002983,194.5925926,732.7037037,5,145.0,145
146,1,0,153,29.08749021,21.72444582,182.6263736,745.9230769,5,145.0,151
146,1,0,154,51.07034751,15.23601454,212.3076923,754.6098901,5,145.0,153
146,1,0,156,44.93408745,25.4300944,179.0635838,756.8208092,5,145.0,152
146,1,0,157,16.50360732,23.40661365,192.1470588,749.2647059,5,145.0,154
146,1,0,159,19.55942396,41.83379545,226.5189873,764.0632911,5,145.0,157
146,1,0,164,5.304758877,37.37244065,199.2727273,762.0,5,145.0,154
146,1,0,166,30.50284541,59.28117559,199.8555556,770.3555556,5,145.0,158
146,1,0,167,55.73019576,34.51681471,235.9952607,792.2511848,5,145.0,159
146,1,0,168,51.84492346,62.976819,212.6888889,785.8133333,5,145.0,164
146,1,0,169,18.53483008,30.94259546,237.8518519,782.0987654,5,145.0,165
146,1,0,173,21.82196836,37.28948476,251.4269663,800.0,5,145.0,166
146,1,0,174,23.49151418,61.66693273,270.7640449,813.3370787,5,145.0,167
146,1,0,175,25.80119119,61.04738994,263.8035714,818.8035714,5,145.0,168
146,1,0,176,30.13168573,87.52890479,291.5741935,825.5096774,5,145.0,169
146,0,1,6,30.85303147,-35.28394754,371.3928571,12.57738095,18,145.0,6
146,0,1,86,43.67267987,3.070512124,1238.266667,34.82133333,34,145.0,86
146,0,1,13,35.31200542,-71.45235359,385.856383,23.65425532,18,145.0,106
146,0,1,106,23.12469725,-19.0427837,1269.85567,29.21649485,35,145.0,13
146,0,1,18,23.76553262,-3.329322418,1341.072289,29.43373494,26,145.0,22
146,0,1,22,45.83028076,-6.175546599,1310.709497,40.7877095,36,145.0,14
146,0,1,19,14.97956581,-8.185782429,1326.90625,29.0,40,145.0,18
146,0,1,8,24.48196418,-21.6981484,357.3793103,35.61206897,18,145.0,15
146,0,1,9,27.13969967,-16.63981797,364.7841727,43.18705036,18,145.0,9
146,0,1,10,39.0468914,-8.448609801,1317.469799,50.75838926,24,145.0,28
146,0,1,11,43.56911517,-6.867739666,1248.870588,54.21764706,34,145.0,10
146,0,1,28,40.82439201,-7.942323432,1257.592105,52.28947368,33,145.0,11
146,0,1,33,27.62434815,8.658378406,1341.726316,56.58947368,26,145.0,31
146,0,1,35,26.10351099,0.447637207,351.2978723,61.13475177,18,145.0,35
146,0,1,38,36.74163746,16.62259482,1337.739496,69.91596639,26,145.0,38
146,0,1,41,17.67234593,-3.501953179,360.9673913,62.09782609,18,145.0,9
146,0,1,50,18.58501116,-49.90830151,1033.767857,73.03571429,37,145.0,50
146,0,1,54,6.421175977,24.83093655,360.12,72.64,18,145.0,9
146,0,1,56,31.7891437,-56.25374233,1035.025974,83.44805195,28,145.0,54
146,0,1,65,26.41643879,4.05127229,353.2371795,87.95512821,18,145.0,65
146,0,1,120,33.75599127,-46.41110637,1361.163793,338.362069,41,0.0,0
146,0,1,121,48.54246414,-37.93372811,1337.117949,354.1179487,38,145.0,111
146,0,1,116,61.29549981,-43.205471,1354.236,367.74,25,145.0,121
146,0,1,127,33.66131019,-56.7128048,1346.579832,358.7647059,29,145.0,116
146,0,1,122,36.16168189,-2.554305571,1329.836478,387.7484277,29,145.0,127
146,0,1,132,33.24665495,-64.79361842,390.5,473.575,8,145.0,122
146,0,1,133,80.84506618,-56.4244197,334.4185567,489.571134,9,145.0,132
146,0,1,128,36.11483666,-61.96653644,389.8776596,484.537234,9,145.0,133
146,0,1,139,33.65960319,-69.21242055,360.4666667,486.0296296,9,145.0,128
146,0,1,134,99.70777885,-32.80354225,294.477492,518.2540193,9,145.0,139
146,0,1,148,38.04710328,-73.24243493,358.4946809,496.8510638,9,145.0,133
146,0,1,142,32.81447662,-49.01625535,328.6106195,504.2920354,9,145.0,148
146,0,1,140,37.1537649,-79.74990767,347.4345794,509.682243,9,145.0,142
146,0,1,149,41.80946742,-46.63544222,315.1585903,528.5330396,9,145.0,149
146,0,1,160,31.20135624,-42.72298626,302.3430657,527.8248175,9,145.0,140
146,0,1,177,72.98925795,-58.09491106,1021.984802,703.0516717,11,145.0,150
146,0,1,162,38.84798938,-50.75337916,1004.92093,700.7302326,11,145.0,147
146,0,1,178,35.33660743,-54.3564577,1011.510309,720.0927835,11,145.0,162
146,0,1,163,28.39534464,-25.48323292,983.9119497,726.6855346,11,145.0,170
146,0,1,179,30.06777677,-41.03887079,987.1488095,741.0952381,11,145.0,171
146,0,1,180,13.93389158,25.18064639,203.0487805,753.7317073,39,145.0,172
146,0,1,181,8.206139847,31.52119795,208.0,765.35,39,145.0,172
147,1,0,20,43.90255101,1.991138743,1349.117647,41.96078431,2,146.0,25
147,1,0,25,18.69063515,-3.516548058,1333.163265,34.79591837,2,146.0,20
147,1,0,5,34.6358685,9.290240812,1327.163043,56.83695652,2,146.0,29
147,1,0,34,36.50535188,-71.93596405,1061.03012,64.85542169,1,146.0,37
147,1,0,36,38.12408412,14.8201952,1324.691429,81.16,2,146.0,40
147,1,0,37,29.27055021,-70.50119826,1063.587156,72.96330275,1,146.0,47
147,1,0,42,28.5753723,67.89875775,1091.235294,74.27731092,1,146.0,43
147,1,0,43,81.17135963,-86.90723087,1072.948805,83.68600683,1,146.0,53
147,1,0,48,22.58108014,17.71633961,1334.733333,86.89333333,2,146.0,55
147,1,0,52,35.22541484,-83.42411365,1073.022857,89.54285714,1,146.0,57
147,1,0,53,41.93674534,39.82363177,283.9337349,100.5240964,3,146.0,58
147,1,0,55,24.09783257,71.42695387,241.6972477,94.06422018,3,146.0,59
147,1,0,57,39.25117919,21.75358999,1350.794872,106.8589744,2,146.0,61
147,1,0,58,45.877716,25.54924711,299.9292929,110.6212121,3,146.0,63
147,1,0,59,47.78773601,88.6595028,1039.795918,98.2244898,1,146.0,64
147,1,0,61,21.52150888,81.08523356,265.5833333,99.60714286,3,146.0,69
147,1,0,63,20.80910522,25.87689176,1342.442857,107.0714286,2,146.0,55
147,1,0,64,38.17617444,75.50315088,258.1329114,106.6075949,3,146.0,71
147,1,0,69,41.76931958,19.48877413,1337.741758,118.3241758,2,146.0,72
147,1,0,71,39.04920577,42.91719644,289.350365,118.7372263,3,146.0,74
147,1,0,72,44.9903032,55.5640119,281.3604061,124.9238579,3,146.0,75
147,1,0,74,44.14914841,31.20601725,1355.437037,136.837037,2,146.0,78
147,1,0,75,47.83102205,-14.51291921,310.9692308,144.174359,3,146.0,79
147,1,0,78,37.64636683,-14.94516607,300.8774194,151.283871,3,146.0,80
147,1,0,79,41.25246109,31.45577346,1355.797101,153.1086957,2,146.0,81
147,1,0,80,40.28913193,42.57923074,1352.220126,165.408805,2,146.0,83
147,1,0,81,39.9291992,6.988316985,1350.398734,188.5253165,2,146.0,87
147,1,0,83,45.88473724,-0.187228801,1358.657143,198.2214286,2,146.0,88
147,1,0,87,24.6708745,0.030938002,1367.787234,196.0425532,2,146.0,89
147,1,0,88,52.38685601,-38.10321316,1339.138958,232.0942928,2,146.0,92
147,1,0,89,28.00783927,-22.07976114,1362.732283,223.6929134,2,146.0,90
147,1,0,124,23.84980025,-0.917935462,123.8842975,632.8099174,5,146.0,124
147,1,0,125,26.86472205,9.241816092,118.6285714,653.8571429,5,146.0,125
147,1,0,126,26.88808972,15.66814825,127.3207547,655.9622642,5,146.0,126
147,1,0,129,25.27361825,36.50321763,129.3333333,677.5877193,5,146.0,129
147,1,0,130,37.65886446,39.88923181,145.3630952,683.4702381,5,146.0,130
147,1,0,135,29.35197705,33.52193631,146.8730159,699.6587302,5,146.0,135
147,1,0,137,41.92630532,36.4534364,167.4941176,715.5882353,5,146.0,137
147,1,0,144,27.16426781,41.61103099,162.4955752,723.3362832,5,146.0,144
147,1,0,146,24.87266321,14.26768962,184.7659574,728.1595745,5,146.0,146
147,1,0,151,26.99149467,17.93310284,194.146789,732.5229358,5,146.0,151
147,1,0,153,28.87252783,22.90828579,182.7764706,747.4,5,146.0,153
147,1,0,154,47.41944544,24.97703094,178.9488636,757.4375,5,146.0,156
147,1,0,156,52.09427151,17.6399401,212.1428571,754.8846154,5,146.0,154
147,1,0,157,18.13692516,25.71545055,192.425,750.8,5,146.0,157
147,1,0,159,21.28417186,48.07159811,226.5714286,762.4761905,5,146.0,159
147,1,0,164,5.857423361,38.42556615,199.4166667,763.1666667,5,146.0,164
147,1,0,166,30.56165528,60.88501254,200.9677419,772.1612903,5,146.0,166
147,1,0,167,56.23925878,32.77720853,236.009901,792.3217822,5,146.0,167
147,1,0,168,19.14288269,29.10379046,237.3536585,781.4756098,5,146.0,169
147,1,0,169,52.84753049,62.51966708,213.6535088,787.2763158,5,146.0,168
147,1,0,173,22.82148469,36.7219962,250.7045455,799.7727273,5,146.0,173
147,1,0,174,23.23436387,62.37732125,270.6976744,813.8372093,5,146.0,174
147,1,0,175,26.96646743,62.12759274,263.5130435,819.173913,5,146.0,175
147,1,0,176,31.10347769,86.09504792,291.73125,826.1,5,146.0,176
147,0,1,7,24.78287041,-5.204007691,1304.759259,20.7962963,42,0.0,0
147,0,1,70,45.86109056,4.203311307,1237.830729,37.01302083,34,146.0,86
147,0,1,86,36.5339203,-69.3501518,386.0052083,24.21354167,18,146.0,13
147,0,1,13,24.73229512,-1.408794196,1340.679487,28.62820513,26,146.0,18
147,0,1,106,47.8428798,-6.800832283,1310.43956,40.3956044,36,146.0,22
147,0,1,18,13.27384862,-6.596766204,1326.52,26.92,40,146.0,19
147,0,1,22,23.45100669,-20.31039382,1269.103093,32.71134021,35,146.0,106
147,0,1,19,24.99485293,-23.81713377,357.8114754,34.99180328,18,146.0,8
147,0,1,8,40.01316609,-8.618371636,1317.186207,49.96551724,24,146.0,10
147,0,1,9,50.94977285,-10.29065993,362.4767442,54.89922481,18,146.0,9
147,0,1,10,44.95443899,-6.707234608,1248.491018,57.75449102,34,146.0,11
147,0,1,11,40.94831612,-7.323801223,1256.733766,57.50649351,33,146.0,28
147,0,1,31,27.76590296,7.832612502,1341.57732,56.08247423,26,146.0,33
147,0,1,33,26.67490019,-0.790322194,351.1438356,61.04109589,18,146.0,35
147,0,1,35,37.50130114,15.8244317,1337.271186,69.1779661,26,146.0,38
147,0,1,45,18.79229122,-48.44618216,1033.472727,73.90909091,37,146.0,50
147,0,1,46,32.31410465,-57.29123832,1034.452229,84.14649682,28,146.0,56
147,0,1,54,26.77225367,4.480868124,353.1401274,88.85350318,18,146.0,65
147,0,1,109,34.84507549,-46.09718697,1359.295652,340.1826087,41,146.0,120
147,0,1,111,50.84462322,-37.59481186,1335.444444,355.7979798,38,146.0,121
147,0,1,120,27.21749479,-39.00513877,1364.534483,357.4482759,25,146.0,116
147,0,1,121,36.54739754,-58.19794313,1345.625,360.4553571,29,146.0,127
147,0,1,116,28.70555725,-48.51678029,1344.034188,379.3504274,25,146.0,116
147,0,1,127,37.65098538,1.05655435,1329.220859,390.006135,29,146.0,122
147,0,1,122,33.89339828,-64.74278212,389.8074534,474.3664596,8,146.0,132
147,0,1,132,83.23009878,-55.71683201,333.5876289,490.214433,9,146.0,133
147,0,1,133,36.94798388,-61.78216255,389.8823529,484.9839572,9,146.0,128
147,0,1,128,103.2617056,-33.36886598,294.2041139,518.7863924,9,146.0,134
147,0,1,139,27.28783866,-69.8044964,361.2956522,486.173913,9,146.0,139
147,0,1,134,5.0473989,-70.19465588,344.1666667,492.0,9,146.0,139
147,0,1,148,38.70500124,-74.86533301,356.8624339,497.6243386,9,146.0,148
147,0,1,142,33.2959377,-45.52021846,326.8387097,505.5725806,9,146.0,142
147,0,1,140,38.56600893,-79.69798863,348.0550459,509.7431193,9,146.0,140
147,0,1,149,42.21727893,-46.60147664,315.2964602,529.3318584,9,146.0,149
147,0,1,160,33.25716859,-43.00553817,301.2550336,530.1677852,9,146.0,160
147,0,1,177,74.97236379,-57.16651389,1021.08254,704.1492063,11,146.0,177
147,0,1,162,40.19513962,-50.44225437,1004.599034,701.4299517,11,146.0,162
147,0,1,178,35.13484796,-52.45927291,1012.967213,719.1857923,11,146.0,178
147,0,1,163,29.77305331,-25.15494122,982.866242,728.5605096,11,146.0,163
147,0,1,179,29.2555016,-41.89863482,987.3396226,741.4213836,11,146.0,179
147,0,1,180,13.78240362,27.47889299,203.0952381,754.3095238,39,146.0,180
147,0,1,181,8.470948609,30.20641108,208.1578947,766.0,39,146.0,181
148,1,0,12,45.70584482,2.424634361,1349.322115,44.04807692,2,147.0,20
148,1,0,20,20.86260718,-2.780739304,1333.245283,35.62264151,2,147.0,25
148,1,0,27,34.71940651,9.432441803,1327.463918,58.29896907,2,147.0,5
148,1,0,34,37.46670372,-73.06610412,1061.768786,66.98843931,1,147.0,34
148,1,0,36,39.37649654,14.526285,1324.833333,82.74444444,2,147.0,36
148,1,0,37,30.09081533,-71.65276017,1064.75,74.78571429,1,147.0,37
148,1,0,42,29.1286199,67.55760641,1093.441667,77.10833333,1,147.0,42
148,1,0,44,83.38863329,-88.01322876,1074.096346,86.07641196,1,147.0,43
148,1,0,52,23.45501893,17.12387346,1334.927711,88.55421687,2,147.0,48
148,1,0,53,36.26476522,-83.12600259,1072.845714,91.61714286,1,147.0,52
148,1,0,55,42.14926091,39.0002079,284.56875,102.675,3,147.0,53
148,1,0,57,24.49134645,74.44603749,241.0642202,96.00917431,3,147.0,55
148,1,0,58,40.69294562,21.90543372,1351.233129,109.6625767,2,147.0,57
148,1,0,59,48.14969662,26.04166719,300.2564103,112.9282051,3,147.0,58
148,1,0,61,49.05806246,87.90402036,1040.7,100.615,1,147.0,59
148,1,0,63,22.52368612,83.21095856,265.2527473,101.3186813,3,147.0,61
148,1,0,64,39.81127759,75.11774019,257.9518072,108.4036145,3,147.0,64
148,1,0,69,21.22283066,25.28177812,1343.366197,110.3521127,2,147.0,63
148,1,0,71,42.9691854,18.71612059,1337.810526,120.7315789,2,147.0,69
148,1,0,72,40.28316873,41.58613159,289.6357143,120.8142857,3,147.0,71
148,1,0,74,45.87402492,55.7165043,281.504902,127.1372549,3,147.0,72
148,1,0,75,20.87838969,30.01704422,1350.808824,131.5735294,2,147.0,74
148,1,0,78,49.52330309,-15.24204495,311.0703518,147.1005025,3,147.0,75
148,1,0,79,38.79280638,-16.1315511,300.8385093,154.3664596,3,147.0,78
148,1,0,80,44.89987364,32.27923136,1356.617021,156.0496454,2,147.0,79
148,1,0,81,19.39559299,35.78752026,1362.092308,149.4461538,2,147.0,74
148,1,0,83,41.23922559,41.38662808,1352.652941,167.3176471,2,147.0,80
148,1,0,87,41.09754948,8.089549088,1350.785276,191.202454,2,147.0,81
148,1,0,88,20.3855677,11.26478014,1359.084746,189.1186441,2,147.0,83
148,1,0,89,28.10127809,1.905527302,1368.333333,198.6770833,2,147.0,87
148,1,0,90,21.78787946,-9.29731529,1359.39726,211.5890411,2,147.0,83
148,1,0,92,46.79353905,-42.00355384,1338.830601,228.7923497,2,147.0,88
148,1,0,93,29.32822405,-28.47238883,1362.392308,227.1230769,2,147.0,89
148,1,0,94,54.94945402,-47.51865138,1338.1,240.7347826,2,147.0,88
148,1,0,129,55.33082465,8.335704075,125.8274336,645.5619469,5,147.0,124
148,1,0,130,28.06016972,8.303450957,118.3944954,653.1284404,5,147.0,125
148,1,0,131,26.0021809,33.56111987,128.3539823,678.1946903,5,147.0,129
148,1,0,135,38.85968578,39.5121715,145.7413793,686.0689655,5,147.0,130
148,1,0,136,29.76958443,33.69239266,146.3106061,700.7878788,5,147.0,135
148,1,0,144,44.60842721,35.26602812,168.6457143,719.12,5,147.0,137
148,1,0,151,27.65110428,38.75163461,162.9059829,725.6581197,5,147.0,144
148,1,0,153,25.44364742,15.06617863,184.9270833,730.5416667,5,147.0,146
148,1,0,154,28.53403701,18.41774557,194.3596491,734.4649123,5,147.0,151
148,1,0,157,50.38214658,25.28134662,179.8586957,760.3478261,5,147.0,154
148,1,0,158,45.24562288,19.43875807,212.1345029,755.4502924,5,147.0,156
148,1,0,159,29.30277865,23.36808192,184.2696629,752.4044944,5,147.0,153
148,1,0,164,28.84971679,28.20563109,194.9384615,757.2,5,147.0,157
148,1,0,166,21.94905433,47.93510251,227.4526316,762.7789474,5,147.0,159
148,1,0,168,58.87278452,30.18719389,235.3186275,792.4509804,5,147.0,167
148,1,0,169,29.78491731,61.91076629,202.9425287,775.9425287,5,147.0,166
148,1,0,173,20.16491929,25.23414622,237.1954023,782.3678161,5,147.0,168
148,1,0,174,55.44231153,60.87795943,216.1902655,791.5442478,5,147.0,169
148,1,0,175,5.327693425,14.87244065,221.0,783.0,5,147.0,156
148,1,0,176,23.61524876,35.92644814,250.5483871,801.6989247,5,147.0,173
148,1,0,182,24.3079521,63.1223972,270.8241758,816.0659341,5,147.0,174
148,1,0,183,27.5524566,62.65471082,263.0869565,821.1913043,5,147.0,175
148,1,0,184,32.12298801,86.91450512,292.1976048,828.1976048,5,147.0,176
148,0,1,6,25.5310381,-3.194245414,1304.768519,22.46296296,42,147.0,7
148,0,1,7,43.45533969,-4.892594098,1234.274419,36.10697674,34,147.0,70
148,0,1,70,25.59612299,-1.531115202,1340.708861,29.37974684,26,147.0,13
148,0,1,86,37.24710043,-68.98177851,385.4824121,26.7638191,18,147.0,86
148,0,1,13,49.94921427,-6.909456356,1310.429319,43.19895288,36,147.0,106
148,0,1,18,25.99399603,-22.73315533,358.1395349,36.24031008,18,147.0,19
148,0,1,22,8.276231265,-2.341039576,1326.777778,29.05555556,40,147.0,18
148,0,1,19,24.08559703,-21.27730696,1268.913462,37.29807692,35,147.0,22
148,0,1,15,42.50921435,-5.974115518,1242.252809,46.20786517,34,147.0,70
148,0,1,8,41.33289839,-8.665278327,1317.300654,51.23529412,24,147.0,8
148,0,1,9,47.50539225,-9.131516467,362.8607595,56.57805907,18,147.0,9
148,0,1,10,46.54873264,-6.063248128,1248.652695,62.76047904,34,147.0,10
148,0,1,28,40.92653411,-6.338903139,1256.627329,64.14906832,33,147.0,11
148,0,1,31,28.67040894,9.156451613,1342.15534,58.57281553,26,147.0,31
148,0,1,33,27.93007964,-1.65291126,351.737931,63.16551724,18,147.0,33
148,0,1,35,39.61200446,15.53308843,1337.634783,71.0,26,147.0,35
148,0,1,45,19.13813263,-50.87470593,1034.083333,75.88333333,37,147.0,45
148,0,1,46,5.861331132,56.3776712,360.0,79.72222222,18,147.0,9
148,0,1,51,34.52825899,-58.94181881,1034.42515,86.41916168,28,147.0,46
148,0,1,56,27.49306882,6.035494452,353.4534161,91.38509317,18,147.0,54
148,0,1,116,36.47167861,-46.12550043,1359.108333,342.6916667,41,147.0,109
148,0,1,127,51.8365047,-37.95632715,1335.368159,357.6716418,38,147.0,111
148,0,1,122,37.65601751,-59.03760304,1345.366667,363.4583333,29,147.0,121
148,0,1,132,30.19035574,-47.49262686,1344.314961,382.0787402,25,147.0,116
148,0,1,128,39.98164368,4.776942287,1329.26776,393.6448087,29,147.0,127
148,0,1,139,35.32128412,-63.57128596,389.7380952,476.875,8,147.0,122
148,0,1,134,84.89134535,-55.46393031,333.4123506,492.3685259,9,147.0,132
148,0,1,148,38.46995208,-61.47247026,389.7268041,487.5927835,9,147.0,133
148,0,1,142,106.1565915,-33.5449164,293.8797565,521.3729072,9,147.0,128
148,0,1,140,35.76066465,-72.35174857,358.4330709,489.2834646,9,147.0,139
148,0,1,149,40.60884108,-75.9154071,355.8900524,500.026178,9,147.0,148
148,0,1,160,33.64792917,-42.53248089,325.4344262,508.9262295,9,147.0,142
148,0,1,143,40.67322939,-79.48629447,349.2488479,511.5806452,9,147.0,140
148,0,1,141,44.76019582,-46.45803642,315.8608696,531.5695652,9,147.0,149
148,0,1,161,34.3286968,-41.71457307,299.9407895,534.3815789,9,147.0,160
148,0,1,170,30.50133603,-60.97512337,1034.843931,697.8786127,11,147.0,177
148,0,1,178,40.88141734,-49.92953752,1004.68,703.9111111,11,147.0,162
148,0,1,163,39.44125979,-48.59471595,1005.394904,716.5031847,11,147.0,177
148,0,1,171,36.54880918,-51.12306495,1014.331606,720.5803109,11,147.0,178
148,0,1,179,30.32009307,-24.75989244,982.4842767,731.5220126,11,147.0,163
148,0,1,172,30.01339596,-43.41022019,988.1104294,743.5766871,11,147.0,179
148,0,1,181,13.88193741,27.11818987,203.1578947,756.7631579,39,147.0,180
148,0,1,185,6.940001463,37.41574511,209.25,769.6875,39,147.0,181
149,1,0,20,47.3259888,2.85935629,1350.083721,46.4372093,2,148.0,12
149,1,0,17,20.89586428,-2.337381352,1334.076923,37.84615385,2,148.0,20
149,1,0,29,37.8983601,9.506246924,1328.302083,61.59375,2,148.0,27
149,1,0,37,39.25219804,-72.73466942,1062.243094,68.49171271,1,148.0,34
149,1,0,40,41.00640645,15.25067506,1325.940217,85.72282609,2,148.0,36
149,1,0,42,32.06272966,-72.21850479,1066.521008,75.91596639,1,148.0,37
149,1,0,43,29.78558896,65.37478471,1095.744,79.392,1,148.0,42
149,1,0,52,44.78591484,67.955178,1092.627219,87.20118343,1,148.0,44
149,1,0,55,42.91127759,-69.5509668,1053.93617,88.9929078,1,148.0,44
149,1,0,57,25.16306441,18.654898,1336.523256,92.96511628,2,148.0,52
149,1,0,58,38.21041917,-83.60174384,1073.317647,93.18235294,1,148.0,53
149,1,0,59,43.47285926,39.0981968,285.4792899,104.2307692,3,148.0,55
149,1,0,61,25.33846107,75.97091508,239.9230769,96.99145299,3,148.0,57
149,1,0,63,49.58569029,26.57074632,300.7236181,114.2613065,3,148.0,59
149,1,0,64,42.18116533,21.69785013,1353.084337,113.8192771,2,148.0,58
149,1,0,69,24.27274403,85.54039044,1028.764706,101.8627451,1,148.0,61
149,1,0,71,22.95077227,85.75618537,265.3861386,102.2475248,3,148.0,63
149,1,0,72,21.9527546,86.87234204,1052.0,102.7358491,1,148.0,61
149,1,0,74,41.47613701,74.57774952,258.5595238,109.8095238,3,148.0,64
149,1,0,75,43.19731553,18.62153686,1339.536842,124.4157895,2,148.0,71
149,1,0,78,42.3914954,40.42807682,290.0,121.9347826,3,148.0,72
149,1,0,79,22.20673937,24.16122075,1345.52,115.52,2,148.0,69
149,1,0,80,46.84366202,55.93930443,281.7558685,128.5586854,3,148.0,74
149,1,0,81,23.79532199,-12.52212641,314.6055046,138.3027523,3,148.0,78
149,1,0,83,21.14693169,32.82150893,1354.076923,137.4615385,2,148.0,75
149,1,0,87,39.01961815,-16.69079887,301.136646,156.8012422,3,148.0,79
149,1,0,88,20.27913796,35.36022265,1354.220588,150.3676471,2,148.0,80
149,1,0,89,17.65645223,35.37423756,1365.666667,154.3174603,2,148.0,81
149,1,0,90,21.82052276,-19.88845699,308.2391304,161.1630435,3,148.0,78
149,1,0,92,40.71395642,33.77850884,1357.064286,169.3428571,2,148.0,83
149,1,0,93,21.3701154,30.46978155,1365.926471,168.1176471,2,148.0,80
149,1,0,94,42.82301662,11.68764988,1350.426136,189.9829545,2,148.0,87
149,1,0,95,22.24113479,21.94931202,1358.116883,185.7662338,2,148.0,88
149,1,0,99,26.67344377,1.136541817,1368.680851,204.7765957,2,148.0,89
149,1,0,103,22.90644716,-0.30141095,1360.930556,208.6111111,2,148.0,90
149,1,0,104,47.31392346,-42.26227797,1339.331492,230.5856354,2,148.0,92
149,1,0,105,28.27683761,-41.40807137,1360.554622,230.3277311,2,148.0,93
149,1,0,110,56.63269854,-45.03549056,1339.812808,240.9950739,2,148.0,94
149,1,0,146,18.16792312,-4.037224573,124.688172,631.2688172,5,148.0,129
149,1,0,151,28.53538611,7.488366666,118.6106195,652.9557522,5,148.0,130
149,1,0,152,7.033689167,8.921807149,124.48,642.52,5,148.0,129
149,1,0,153,26.74378913,17.72498123,128.3055556,659.8518519,5,148.0,129
149,1,0,154,27.5508928,28.97366738,128.4958678,679.4545455,5,148.0,131
149,1,0,156,37.98481805,40.12902941,146.0228571,687.3028571,5,148.0,135
149,1,0,157,31.62915308,34.28921181,146.5683453,701.8417266,5,148.0,136
149,1,0,164,47.19755794,33.0107987,169.2823529,721.2705882,5,148.0,144
149,1,0,167,27.86611677,36.05533666,163.0495868,726.892562,5,148.0,151
149,1,0,169,22.78605617,19.40794616,184.7922078,733.0519481,5,148.0,153
149,1,0,173,29.52018497,23.4689901,194.3389831,735.8559322,5,148.0,154
149,1,0,175,36.97231759,19.15548829,211.7823129,754.7619048,5,148.0,158
149,1,0,176,51.79667903,24.85466166,181.7821229,764.0837989,5,148.0,157
149,1,0,182,29.40738307,21.73362312,186.1595745,755.4042553,5,148.0,159
149,1,0,183,22.65466961,23.68427829,194.6363636,756.2909091,5,148.0,164
149,1,0,186,76.66564122,20.88533387,232.5765472,782.0879479,5,148.0,168
149,1,0,187,29.42980439,62.30552276,203.7659574,778.787234,5,148.0,169
149,1,0,188,7.093783913,19.14134085,219.35,776.9,5,148.0,158
149,1,0,189,20.04355316,24.4194736,237.5172414,783.3448276,5,148.0,173
149,1,0,190,57.10572875,59.65316738,219.3416667,795.6416667,5,148.0,174
149,1,0,191,5.138093031,10.30484647,222.6,786.3,5,148.0,175
149,1,0,192,24.00513362,37.18121136,251.021978,803.2197802,5,148.0,176
149,1,0,193,25.481086,65.29216507,271.7070707,817.6868687,5,148.0,182
149,1,0,194,28.42465794,63.74332748,262.9916667,822.4666667,5,148.0,183
149,1,0,195,32.60561115,86.38958252,292.9879518,829.9638554,5,148.0,184
149,0,1,6,43.83860808,-9.659224905,1256.296053,22.90131579,43,0.0,0
149,0,1,7,20.02500276,-8.606532772,1265.359375,15.1875,44,0.0,0
149,0,1,70,25.74096159,-1.061659984,1273.029412,20.66666667,35,148.0,19
149,0,1,86,26.21332412,-2.671742544,1305.3125,24.50892857,42,148.0,6
